"TIME","GEO","INDIC_DE","SEX","AGE","Value"
"2011","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2011","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.0"
"2011","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.3"
"2011","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.2"
"2011","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.7"
"2011","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.8"
"2011","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","78.0"
"2011","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","74.8"
"2011","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.1"
"2011","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year","79.9"
"2011","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.8"
"2011","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.9"
"2011","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.6"
"2011","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.9"
"2011","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2011","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.6"
"2011","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.4"
"2011","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.3"
"2011","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.9"
"2011","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.6"
"2011","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2011","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.8"
"2011","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.0"
"2011","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2011","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.6"
"2011","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.5"
"2011","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.6"
"2011","France","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.3"
"2011","France","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.7"
"2011","France","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.7"
"2011","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.3"
"2011","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.8"
"2011","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.7"
"2011","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.2"
"2011","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year","73.8"
"2011","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year","80.4"
"2011","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.4"
"2011","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.7"
"2011","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.8"
"2011","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.2"
"2011","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.3"
"2011","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2011","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.9"
"2011","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.6"
"2011","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.8"
"2011","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year","73.7"
"2011","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.1"
"2011","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.3"
"2011","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.1"
"2011","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.5"
"2011","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2011","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","75.1"
"2011","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.2"
"2011","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.7"
"2011","Malta","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.9"
"2011","Malta","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.6"
"2011","Malta","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2011","Netherlands","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.3"
"2011","Netherlands","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.4"
"2011","Netherlands","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2011","Austria","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.1"
"2011","Austria","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.3"
"2011","Austria","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.8"
"2011","Poland","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.8"
"2011","Poland","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.5"
"2011","Poland","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.1"
"2011","Portugal","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2011","Portugal","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.3"
"2011","Portugal","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.8"
"2011","Romania","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.4"
"2011","Romania","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.8"
"2011","Romania","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.2"
"2011","Slovenia","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.1"
"2011","Slovenia","Life expectancy at given exact age (ex)","Males","Less than 1 year","76.8"
"2011","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.3"
"2011","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.1"
"2011","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.3"
"2011","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.8"
"2011","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.6"
"2011","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.3"
"2011","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.8"
"2011","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.9"
"2011","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.9"
"2011","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.8"
"2011","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.0"
"2011","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.0"
"2011","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2011","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.4"
"2011","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.7"
"2011","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.1"
"2011","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.9"
"2011","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.5"
"2011","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.2"
"2011","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.4"
"2011","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.1"
"2011","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2011","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.8"
"2011","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.5"
"2011","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.0"
"2011","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.1"
"2011","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year","73.3"
"2011","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.8"
"2011","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","75.1"
"2011","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","73.1"
"2011","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.2"
"2011","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.6"
"2011","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.0"
"2011","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.2"
"2011","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.1"
"2011","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year","74.4"
"2011","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.8"
"2011","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year","70.7"
"2011","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year","64.7"
"2011","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.9"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.0"
"2011","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.9"
"2011","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year","75.0"
"2011","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.1"
"2011","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.0"
"2011","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.0"
"2011","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2011","Azerbaijan","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2011","Azerbaijan","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2011","Georgia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.5"
"2011","Georgia","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.1"
"2011","Georgia","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.6"
"2012","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.5"
"2012","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.8"
"2012","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2012","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.4"
"2012","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.9"
"2012","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.9"
"2012","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","78.1"
"2012","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","75.1"
"2012","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.2"
"2012","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.2"
"2012","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.1"
"2012","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year","82.1"
"2012","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2012","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.1"
"2012","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2012","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.7"
"2012","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.4"
"2012","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.5"
"2012","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.9"
"2012","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.7"
"2012","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2012","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2012","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.0"
"2012","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.4"
"2012","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.5"
"2012","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.5"
"2012","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.5"
"2012","France","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.1"
"2012","France","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.7"
"2012","France","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.4"
"2012","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.1"
"2012","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.7"
"2012","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.4"
"2012","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.3"
"2012","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year","73.9"
"2012","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year","80.6"
"2012","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.4"
"2012","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.8"
"2012","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.8"
"2012","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.1"
"2012","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.9"
"2012","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.4"
"2012","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"2012","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.9"
"2012","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.9"
"2012","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"2012","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.4"
"2012","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.6"
"2012","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.5"
"2012","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.1"
"2012","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.8"
"2012","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","75.3"
"2012","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.6"
"2012","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.7"
"2012","Malta","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.9"
"2012","Malta","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.6"
"2012","Malta","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2012","Netherlands","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.2"
"2012","Netherlands","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.3"
"2012","Netherlands","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2012","Austria","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.1"
"2012","Austria","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.4"
"2012","Austria","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2012","Poland","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.9"
"2012","Poland","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.6"
"2012","Poland","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.1"
"2012","Portugal","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.6"
"2012","Portugal","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.3"
"2012","Portugal","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2012","Romania","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.4"
"2012","Romania","Life expectancy at given exact age (ex)","Males","Less than 1 year","70.9"
"2012","Romania","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.1"
"2012","Slovenia","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.3"
"2012","Slovenia","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.1"
"2012","Slovenia","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.3"
"2012","Slovakia","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.3"
"2012","Slovakia","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.5"
"2012","Slovakia","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.9"
"2012","Finland","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2012","Finland","Life expectancy at given exact age (ex)","Males","Less than 1 year","77.7"
"2012","Finland","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.7"
"2012","Sweden","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.8"
"2012","Sweden","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.9"
"2012","Sweden","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.6"
"2012","United Kingdom","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.0"
"2012","United Kingdom","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.1"
"2012","United Kingdom","Life expectancy at given exact age (ex)","Females","Less than 1 year","82.8"
"2012","Iceland","Life expectancy at given exact age (ex)","Total","Less than 1 year","83.0"
"2012","Iceland","Life expectancy at given exact age (ex)","Males","Less than 1 year","81.6"
"2012","Iceland","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.3"
"2012","Liechtenstein","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.5"
"2012","Liechtenstein","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.7"
"2012","Liechtenstein","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.2"
"2012","Norway","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.5"
"2012","Norway","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.5"
"2012","Norway","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.5"
"2012","Switzerland","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.8"
"2012","Switzerland","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.6"
"2012","Switzerland","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.9"
"2012","Montenegro","Life expectancy at given exact age (ex)","Total","Less than 1 year","76.3"
"2012","Montenegro","Life expectancy at given exact age (ex)","Males","Less than 1 year","74.2"
"2012","Montenegro","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.3"
"2012","North Macedonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.9"
"2012","North Macedonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","73.0"
"2012","North Macedonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.9"
"2012","Albania","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2012","Albania","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2012","Albania","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2012","Serbia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.9"
"2012","Serbia","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.3"
"2012","Serbia","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.5"
"2012","Turkey","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.6"
"2012","Turkey","Life expectancy at given exact age (ex)","Males","Less than 1 year","74.8"
"2012","Turkey","Life expectancy at given exact age (ex)","Females","Less than 1 year","80.5"
"2012","Belarus","Life expectancy at given exact age (ex)","Total","Less than 1 year","72.3"
"2012","Belarus","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.6"
"2012","Belarus","Life expectancy at given exact age (ex)","Females","Less than 1 year","77.8"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2012","Moldova","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.0"
"2012","Moldova","Life expectancy at given exact age (ex)","Males","Less than 1 year","67.0"
"2012","Moldova","Life expectancy at given exact age (ex)","Females","Less than 1 year","74.9"
"2012","Russia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2012","Russia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2012","Russia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2012","San Marino","Life expectancy at given exact age (ex)","Total","Less than 1 year","85.6"
"2012","San Marino","Life expectancy at given exact age (ex)","Males","Less than 1 year","84.1"
"2012","San Marino","Life expectancy at given exact age (ex)","Females","Less than 1 year","86.8"
"2012","Ukraine","Life expectancy at given exact age (ex)","Total","Less than 1 year","71.2"
"2012","Ukraine","Life expectancy at given exact age (ex)","Males","Less than 1 year","66.1"
"2012","Ukraine","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.1"
"2012","Armenia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2012","Armenia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2012","Armenia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2012","Azerbaijan","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"2012","Azerbaijan","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.6"
"2012","Azerbaijan","Life expectancy at given exact age (ex)","Females","Less than 1 year","76.6"
"2012","Georgia","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2012","Georgia","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2012","Georgia","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2013","Belgium","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.7"
"2013","Belgium","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.1"
"2013","Belgium","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.2"
"2013","Bulgaria","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.9"
"2013","Bulgaria","Life expectancy at given exact age (ex)","Males","Less than 1 year","71.3"
"2013","Bulgaria","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.6"
"2013","Czechia","Life expectancy at given exact age (ex)","Total","Less than 1 year","78.3"
"2013","Czechia","Life expectancy at given exact age (ex)","Males","Less than 1 year","75.2"
"2013","Czechia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.3"
"2013","Denmark","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.4"
"2013","Denmark","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.3"
"2013","Denmark","Life expectancy at given exact age (ex)","Females","Less than 1 year","82.4"
"2013","Germany including former GDR","Life expectancy at given exact age (ex)","Total","Less than 1 year","80.6"
"2013","Germany including former GDR","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.1"
"2013","Germany including former GDR","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.0"
"2013","Estonia","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.5"
"2013","Estonia","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.8"
"2013","Estonia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.7"
"2013","Ireland","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.0"
"2013","Ireland","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.9"
"2013","Ireland","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.1"
"2013","Greece","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.4"
"2013","Greece","Life expectancy at given exact age (ex)","Males","Less than 1 year","78.7"
"2013","Greece","Life expectancy at given exact age (ex)","Females","Less than 1 year","84.0"
"2013","Spain","Life expectancy at given exact age (ex)","Total","Less than 1 year","83.2"
"2013","Spain","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.2"
"2013","Spain","Life expectancy at given exact age (ex)","Females","Less than 1 year","86.1"
"2013","France","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.4"
"2013","France","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.0"
"2013","France","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.6"
"2013","France (metropolitan)","Life expectancy at given exact age (ex)","Total","Less than 1 year",":"
"2013","France (metropolitan)","Life expectancy at given exact age (ex)","Males","Less than 1 year",":"
"2013","France (metropolitan)","Life expectancy at given exact age (ex)","Females","Less than 1 year",":"
"2013","Croatia","Life expectancy at given exact age (ex)","Total","Less than 1 year","77.8"
"2013","Croatia","Life expectancy at given exact age (ex)","Males","Less than 1 year","74.5"
"2013","Croatia","Life expectancy at given exact age (ex)","Females","Less than 1 year","81.0"
"2013","Italy","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.9"
"2013","Italy","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.3"
"2013","Italy","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.2"
"2013","Cyprus","Life expectancy at given exact age (ex)","Total","Less than 1 year","82.5"
"2013","Cyprus","Life expectancy at given exact age (ex)","Males","Less than 1 year","80.1"
"2013","Cyprus","Life expectancy at given exact age (ex)","Females","Less than 1 year","85.0"
"2013","Latvia","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.3"
"2013","Latvia","Life expectancy at given exact age (ex)","Males","Less than 1 year","69.3"
"2013","Latvia","Life expectancy at given exact age (ex)","Females","Less than 1 year","78.9"
"2013","Lithuania","Life expectancy at given exact age (ex)","Total","Less than 1 year","74.1"
"2013","Lithuania","Life expectancy at given exact age (ex)","Males","Less than 1 year","68.5"
"2013","Lithuania","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.6"
"2013","Luxembourg","Life expectancy at given exact age (ex)","Total","Less than 1 year","81.9"
"2013","Luxembourg","Life expectancy at given exact age (ex)","Males","Less than 1 year","79.8"
"2013","Luxembourg","Life expectancy at given exact age (ex)","Females","Less than 1 year","83.9"
"2013","Hungary","Life expectancy at given exact age (ex)","Total","Less than 1 year","75.8"
"2013","Hungary","Life expectancy at given exact age (ex)","Males","Less than 1 year","72.2"
"2013","Hungary","Life expectancy at given exact age (ex)","Females","Less than 1 year","79.1"
